ecoli,saureus
2.234211540222167969e+01,6.800281524658203125e+01
1.341683807373046875e+02,1.397688598632812500e+02
1.369889068603515625e+02,1.402007141113281250e+02
2.725609397888183594e+01,6.577529144287109375e+01
1.188478927612304688e+02,1.357285919189453125e+02
9.468063354492187500e+01,9.727048492431640625e+01
1.007984313964843750e+02,1.219317474365234375e+02
2.918726921081542969e+01,4.305042266845703125e+01
1.219062194824218750e+02,1.418095092773437500e+02
8.208449554443359375e+01,1.312363586425781250e+02
1.061517333984375000e+02,1.437799987792968750e+02
8.486951446533203125e+01,1.194332733154296875e+02
6.312477493286132812e+01,8.608052062988281250e+01
1.386079559326171875e+02,1.402922973632812500e+02
9.048028564453125000e+01,7.720100402832031250e+01
1.305281982421875000e+02,1.412538146972656250e+02
1.073580093383789062e+02,1.475641479492187500e+02
8.457807922363281250e+01,7.686448669433593750e+01
7.973569488525390625e+01,1.049412231445312500e+02
9.318566894531250000e+01,1.363453216552734375e+02
7.800217437744140625e+01,1.164551239013671875e+02
1.243927993774414062e+02,1.229866333007812500e+02
1.002511596679687500e+02,1.201783752441406250e+02
9.286365509033203125e+01,1.116405944824218750e+02
1.360365142822265625e+02,1.332526245117187500e+02
6.494603729248046875e+01,6.915281677246093750e+01
1.067454833984375000e+02,1.087796478271484375e+02
1.196645736694335938e+02,1.397000122070312500e+02
6.973017120361328125e+01,1.207391815185546875e+02
7.228678131103515625e+01,1.092889938354492188e+02
5.018248367309570312e+01,7.907058715820312500e+01
1.118802185058593750e+02,1.270479125976562500e+02
1.186492233276367188e+02,1.333601684570312500e+02
1.403253631591796875e+02,1.424859924316406250e+02
1.064215621948242188e+02,1.466920776367187500e+02
5.340028762817382812e+01,8.876207733154296875e+01
1.731077003479003906e+01,2.504689407348632812e+01
5.485068893432617188e+01,1.134378051757812500e+02
1.100903244018554688e+02,1.359137878417968750e+02
7.958971405029296875e+01,4.680650329589843750e+01
9.827785491943359375e+01,1.139013824462890625e+02
1.116673278808593750e+02,1.180584259033203125e+02
1.082155532836914062e+02,1.151486740112304688e+02
1.132020874023437500e+02,1.236033477783203125e+02
8.687087249755859375e+01,1.109011840820312500e+02
1.105889587402343750e+02,1.227839660644531250e+02
1.010976562500000000e+02,1.054417266845703125e+02
1.029003982543945312e+02,8.231706237792968750e+01
2.093263626098632812e+01,2.175865936279296875e+01
3.311162185668945312e+01,9.024118041992187500e+01
1.343632354736328125e+02,1.379248809814453125e+02
1.238619995117187500e+02,1.376090087890625000e+02
