ecoli,saureus
3.126509857177734375e+01,4.912659454345703125e+01
2.342156219482421875e+01,4.771122741699218750e+01
7.947161102294921875e+01,9.396054077148437500e+01
2.438913726806640625e+01,8.183665466308593750e+01
6.738066864013671875e+01,3.019603347778320312e+01
1.605806350708007812e+01,6.162104034423828125e+01
9.400558471679687500e+01,1.321244049072265625e+02
2.286430549621582031e+01,5.225125885009765625e+01
4.107828140258789062e+01,7.976783752441406250e+01
5.226842117309570312e+01,9.075021362304687500e+01
4.034143447875976562e+01,2.779194641113281250e+01
4.818709945678710938e+01,7.072001647949218750e+01
1.285450592041015625e+02,1.370892028808593750e+02
4.502412414550781250e+01,6.456898498535156250e+01
5.549298095703125000e+01,1.007818450927734375e+02
5.141241836547851562e+01,1.335859985351562500e+02
8.882863616943359375e+01,1.157948608398437500e+02
1.162698059082031250e+02,1.126546020507812500e+02
3.789137268066406250e+01,5.465698242187500000e+01
4.647578048706054688e+01,8.643444824218750000e+01
1.235877075195312500e+02,1.325018463134765625e+02
6.479650878906250000e+01,6.427400207519531250e+01
4.158231353759765625e+01,1.108119506835937500e+02
3.417816543579101562e+01,9.852739715576171875e+01
1.356201171875000000e+02,1.345984497070312500e+02
6.247921752929687500e+01,1.019181365966796875e+02
5.869023132324218750e+01,7.858322143554687500e+01
1.123580322265625000e+02,1.310606079101562500e+02
1.063980941772460938e+02,1.526191711425781250e+02
4.748517990112304688e+01,1.433123874664306641e+01
8.121789550781250000e+01,1.021982879638671875e+02
5.284640502929687500e+01,8.024028778076171875e+01
9.758090972900390625e+01,1.318757324218750000e+02
1.027865676879882812e+02,1.218485107421875000e+02
4.353741073608398438e+01,8.765000915527343750e+01
5.809136962890625000e+01,6.951457214355468750e+01
1.146726684570312500e+02,1.211965789794921875e+02
1.678668785095214844e+01,1.271323852539062500e+02
1.006378173828125000e+02,9.670127868652343750e+01
5.346177673339843750e+01,1.169783477783203125e+02
9.488692474365234375e+01,9.677323913574218750e+01
8.825952911376953125e+01,1.096665039062500000e+02
7.746511840820312500e+01,9.546726989746093750e+01
5.143820571899414062e+01,1.288329467773437500e+02
4.074160766601562500e+01,8.580129241943359375e+01
1.913073158264160156e+01,7.997137451171875000e+01
1.234101390838623047e+01,3.562604904174804688e+01
7.968954467773437500e+01,6.165198516845703125e+01
7.557039642333984375e+01,9.091400909423828125e+01
1.238677673339843750e+02,1.420132141113281250e+02
1.177075271606445312e+02,1.241595001220703125e+02
2.550613403320312500e+01,6.799868774414062500e+01
3.092572212219238281e+01,5.627865982055664062e+01
8.056788635253906250e+01,9.904760742187500000e+01
6.881510162353515625e+01,7.485841369628906250e+01
3.135902595520019531e+01,4.518441009521484375e+01
8.892740631103515625e+01,1.263197174072265625e+02
5.178431320190429688e+01,1.149989776611328125e+02
6.788798522949218750e+01,1.253872375488281250e+02
9.569002532958984375e+01,1.249956054687500000e+02
3.147736549377441406e+01,8.527713012695312500e+01
4.934089660644531250e+01,1.257376098632812500e+02
1.240427169799804688e+02,1.411384887695312500e+02
2.589192008972167969e+01,6.562720489501953125e+01
3.590919494628906250e+01,6.647588729858398438e+00
1.057397689819335938e+02,1.104846496582031250e+02
5.450720596313476562e+01,9.873739624023437500e+01
4.258442306518554688e+01,8.169881439208984375e+01
1.379163360595703125e+02,1.404086914062500000e+02
1.232134017944335938e+02,1.304742889404296875e+02
1.345024566650390625e+02,1.314019165039062500e+02
9.176338958740234375e+01,8.756372070312500000e+01
1.303747711181640625e+02,1.378697814941406250e+02
1.064669895172119141e+01,5.632434844970703125e+01
2.870525169372558594e+01,6.251807403564453125e+01
2.092257499694824219e+01,4.906842422485351562e+01
1.856895637512207031e+01,6.140830230712890625e+01
5.607534790039062500e+01,1.063630752563476562e+02
1.061818466186523438e+02,1.271888656616210938e+02
1.132743301391601562e+02,1.258737716674804688e+02
9.965033721923828125e+01,1.130003280639648438e+02
3.566067123413085938e+01,1.165651245117187500e+02
1.612509346008300781e+01,5.223901367187500000e+01
1.729464721679687500e+01,8.236907958984375000e+01
1.707138442993164062e+01,7.314991760253906250e+01
1.322329864501953125e+02,1.436460266113281250e+02
2.802186584472656250e+01,6.693237304687500000e+01
1.093137435913085938e+02,1.379439849853515625e+02
1.949954223632812500e+01,4.328606414794921875e+01
1.183662719726562500e+02,1.282008056640625000e+02
9.563021087646484375e+01,1.189816207885742188e+02
3.508136367797851562e+01,6.979022979736328125e+01
2.310683631896972656e+01,5.939411926269531250e+01
1.372173919677734375e+02,1.359757232666015625e+02
4.889735794067382812e+01,9.071657562255859375e+01
1.040112380981445312e+02,1.370756835937500000e+02
4.045238876342773438e+01,8.446783447265625000e+01
3.069535255432128906e+01,8.056925201416015625e+01
5.333089065551757812e+01,6.828033447265625000e+01
5.673066329956054688e+01,8.764329528808593750e+01
5.183116531372070312e+01,1.060932998657226562e+02
3.754895019531250000e+01,1.081283416748046875e+02
2.648021697998046875e+01,4.082630920410156250e+01
1.262911911010742188e+02,1.303586425781250000e+02
9.572332000732421875e+01,1.148529663085937500e+02
1.207302627563476562e+02,1.351686706542968750e+02
8.388741302490234375e+01,9.696481323242187500e+01
7.911229705810546875e+01,1.078374176025390625e+02
9.128567504882812500e+01,1.048957824707031250e+02
7.963307189941406250e+01,1.004557647705078125e+02
3.202208328247070312e+01,2.915288162231445312e+01
1.680882453918457031e+01,3.176929664611816406e+01
2.160012054443359375e+01,9.390486907958984375e+01
6.942219543457031250e+01,1.229236373901367188e+02
1.320068511962890625e+02,1.403425598144531250e+02
1.557373809814453125e+01,4.205429077148437500e+01
6.813779449462890625e+01,1.208993682861328125e+02
5.413319396972656250e+01,9.949563598632812500e+01
2.950289154052734375e+01,6.065307235717773438e+01
2.242438507080078125e+01,7.736311340332031250e+01
1.092682723999023438e+02,1.297615966796875000e+02
8.086064910888671875e+01,8.552441406250000000e+01
5.133928298950195312e+01,1.150077438354492188e+02
3.583872604370117188e+01,1.414474487304687500e+01
1.043575515747070312e+02,1.321560363769531250e+02
1.120173950195312500e+02,1.201196441650390625e+02
7.451105499267578125e+01,1.196406707763671875e+02
3.294786071777343750e+01,5.902346038818359375e+01
1.168358325958251953e+01,3.771746063232421875e+01
3.021557426452636719e+01,4.536100769042968750e+01
2.197468566894531250e+01,9.302081298828125000e+01
4.943858718872070312e+01,6.474557495117187500e+01
7.838976287841796875e+01,1.340008239746093750e+02
3.170782661437988281e+01,7.168229675292968750e+01
