ecoli,saureus
1.280966644287109375e+02,1.279314193725585938e+02
1.225417098999023438e+02,1.253544235229492188e+02
1.198126602172851562e+02,1.198885955810546875e+02
1.212905273437500000e+02,1.203724441528320312e+02
1.307317504882812500e+02,1.310494384765625000e+02
1.316541595458984375e+02,1.307794494628906250e+02
1.285105133056640625e+02,1.239726715087890625e+02
1.352932739257812500e+02,1.344049377441406250e+02
1.208167953491210938e+02,1.246591033935546875e+02
9.753792572021484375e+01,1.032910003662109375e+02
1.278806381225585938e+02,1.286148986816406250e+02
1.171734085083007812e+02,1.319227905273437500e+02
1.177959899902343750e+02,1.321008911132812500e+02
1.139840316772460938e+02,1.242525939941406250e+02
1.230306015014648438e+02,1.278107910156250000e+02
1.272853088378906250e+02,1.336463012695312500e+02
1.269701538085937500e+02,1.334705810546875000e+02
1.254485855102539062e+02,1.321830749511718750e+02
1.281895599365234375e+02,1.348134460449218750e+02
1.128416366577148438e+02,1.173146209716796875e+02
1.312341766357421875e+02,1.365444488525390625e+02
1.308816833496093750e+02,1.312517395019531250e+02
1.328090667724609375e+02,1.345280151367187500e+02
1.076978988647460938e+02,1.173559875488281250e+02
1.268399429321289062e+02,1.302929687500000000e+02
1.336466064453125000e+02,1.351602783203125000e+02
1.363142547607421875e+02,1.381084136962890625e+02
1.283280334472656250e+02,1.325829162597656250e+02
1.286598205566406250e+02,1.374230651855468750e+02
1.171084365844726562e+02,1.265635986328125000e+02
1.236461181640625000e+02,1.309699096679687500e+02
1.285205078125000000e+02,1.328207702636718750e+02
1.095861740112304688e+02,1.111576843261718750e+02
1.237879104614257812e+02,1.260420227050781250e+02
1.079571304321289062e+02,1.130014495849609375e+02
1.275661239624023438e+02,1.268272552490234375e+02
1.076519546508789062e+02,1.183897247314453125e+02
1.317733001708984375e+02,1.337500305175781250e+02
1.274187240600585938e+02,1.244981460571289062e+02
1.201789855957031250e+02,1.300316009521484375e+02
1.220913772583007812e+02,1.323365478515625000e+02
1.326435394287109375e+02,1.363464660644531250e+02
1.278357849121093750e+02,1.343326721191406250e+02
1.292601623535156250e+02,1.343262939453125000e+02
1.273978500366210938e+02,1.346121826171875000e+02
1.178600234985351562e+02,1.263501739501953125e+02
1.315298767089843750e+02,1.354312438964843750e+02
1.192803421020507812e+02,1.292945251464843750e+02
1.283828735351562500e+02,1.347030334472656250e+02
1.295474243164062500e+02,1.363959045410156250e+02
1.307649993896484375e+02,1.360370178222656250e+02
1.310625610351562500e+02,1.369197387695312500e+02
1.321445312500000000e+02,1.374523620605468750e+02
